,city,location,latitude,longitude,pincode
6797,Tirukkanur,Pondicherry,12.5205,79.8348,605501
6798,V Marudur,Tamil Nadu,12.5205,79.8348,605602
6799,Kadambur S A,Tamil Nadu,12.5205,79.8348,605802
6800,Kalamarudur,Tamil Nadu,12.29,79.0267,606102
6801,Ulunderpet Bus Stand,Tamil Nadu,12.29,79.0267,606107
6802,Padur,Tamil Nadu,12.29,79.0267,606115
6803,Emapper,Tamil Nadu,12.29,79.0267,606202
6804,Nagalur S A,Tamil Nadu,12.29,79.0267,606203
6805,Vadakkanendal,Tamil Nadu,12.29,79.0267,606207
6806,Nainarpalayam,Tamil Nadu,12.29,79.0267,606301
6807,Chengam,Tamil Nadu,12.3,78.8,606701
6808,Tandarampattu,Tamil Nadu,12.2083,78.8167,606707
6809,Tanipadi,Tamil Nadu,12.1167,78.8333,606708
6810,S I Sorpanandal,Tamil Nadu,12.2778,78.9111,606715
6811,Taradapattu,Tamil Nadu,12.2778,78.9111,606716
6812,Kalasapakkam,Tamil Nadu,12.4167,79.1,606751
6813,Chettupattu Polur,Tamil Nadu,12.1167,79.15,606801
6814,Tandarai,Tamil Nadu,12.1167,79.15,606804
6815,Adamangalam,Tamil Nadu,12.5,79.25,606901
6816,Devikapuram,Tamil Nadu,12.5,79.25,606902
6817,Kalambur,Tamil Nadu,12.5,79.25,606903
6818,Vadamathimangalam,Tamil Nadu,12.5,79.25,606907
6819,Kadaladi N A,Tamil Nadu,12.5,79.25,606908
6820,Gangavaram,Tamil Nadu,12.5,79.25,606911
6821,Fort Saint David,Tamil Nadu,11.7333,79.7833,607001
6822,Pachayankuppam,Tamil Nadu,11.7333,79.7833,607051
6823,Kadambuliyur,Tamil Nadu,11.725,79.4833,607103
6824,Iruvelipattu,Tamil Nadu,11.725,79.4833,607111
6825,Oraiyur,Tamil Nadu,11.725,79.4833,607116
6826,Eraiyur,Tamil Nadu,11.7167,79.1833,607201
6827,Elavanasur,Tamil Nadu,11.7167,79.1833,607202
6828,Madapattu,Tamil Nadu,11.7167,79.1833,607207
6829,Vahakollai,Tamil Nadu,11.725,79.4833,607307
6830,Bahoor,Pondicherry,11.725,79.4833,607402
6831,Oomangalam,Tamil Nadu,11.725,79.4833,607804
6832,Orathur,Tamil Nadu,11.4667,79.6333,608201
6833,Lalpet,Tamil Nadu,11.4667,79.6333,608303
6834,T Nedunjeri,Tamil Nadu,11.4667,79.6333,608305
6835,B Mutlur,Tamil Nadu,11.4667,79.6333,608501
6836,Bhuvanagiri,Tamil Nadu,11.4667,79.6333,608601
6837,Palayamkottai S A,Tamil Nadu,11.4667,79.6333,608701
6838,Lalbahadur Nagar,Tamil Nadu,10.9167,79.8167,609001
6839,Achalpuram,Tamil Nadu,10.9167,79.8167,609101
6840,Kadavasal,Tamil Nadu,10.9167,79.8167,609104
6841,Vaitheeswaran Koil,Tamil Nadu,10.9167,79.8167,609117
6842,Pagasalai,Tamil Nadu,10.9167,79.8167,609120
6843,Madanam,Tamil Nadu,10.9167,79.8167,609121
6844,Madervelur,Tamil Nadu,10.9167,79.8167,609127
6845,Alakudi (Mayuram),Tamil Nadu,10.9167,79.8167,609129
6846,Edamanal,Tamil Nadu,10.9167,79.8167,609131
6847,Ilanthope,Tamil Nadu,10.9167,79.8167,609201
6848,Akkur (Thanjavur),Tamil Nadu,10.9167,79.8167,609301
6849,Nalladai,Tamil Nadu,10.9167,79.8167,609306
6850,Vadakarai,Tamil Nadu,10.9167,79.8167,609314
6851,Elanthangudi,Tamil Nadu,10.9167,79.8167,609401
6852,Eravancheri,Tamil Nadu,10.9167,79.8167,609501
6853,Ambagarathur,Pondicherry,10.9167,79.8167,609601
6854,Karaikal,Pondicherry,10.9167,79.8333,609602
6855,Thalatheru,Pondicherry,10.9167,79.8167,609605
6856,Tirumalarayanpattanam,Pondicherry,10.9167,79.8167,609606
6857,Tirunallar,Pondicherry,10.9167,79.8,609607
6858,Kottucherry,Pondicherry,10.9167,79.8167,609609
6859,Enanguddi,Tamil Nadu,10.9167,79.8167,609701
6860,Kali,Tamil Nadu,10.9167,79.8167,609811
6861,Dakshinamurthy Mutt,Tamil Nadu,10.7042,79.5208,610002
6862,Kachanam,Tamil Nadu,10.7042,79.5208,610201
6863,Vadapathimangalam,Tamil Nadu,10.7042,79.5208,610206
6864,Nagapattinam City,Tamil Nadu,10.7667,79.8333,611001
6865,Vadagudi Chatram,Tamil Nadu,10.7667,79.8333,611002
6866,Adaikkamangalam,Tamil Nadu,10.7667,79.8333,611101
6867,Vailankanni West,Tamil Nadu,10.7667,79.8333,611111
6868,Banadurai,Tamil Nadu,11.2167,79.45,612001
6869,Aduthurai,Tamil Nadu,11.2167,79.45,612101
6870,Kadiramangalam,Tamil Nadu,11.2167,79.45,612106
6871,Vadamattam,Tamil Nadu,11.2167,79.45,612201
6872,Palaiyur,Tamil Nadu,11.2167,79.45,612203
6873,Sakkottai,Tamil Nadu,11.2167,79.45,612401
6874,Lower Anaicut,Tamil Nadu,11.2167,79.45,612502
6875,Nachiarkoil,Tamil Nadu,11.2167,79.45,612602
6876,Darasuram,Tamil Nadu,11.2167,79.45,612702
6877,Haridwaramangalam,Tamil Nadu,11.2167,79.45,612802
6878,Chandrasekarapuram,Tamil Nadu,11.2167,79.45,612805
6879,Gangaikondapuram,Tamil Nadu,11.2167,79.45,612901
6880,Ulkottai,Tamil Nadu,11.2167,79.45,612905
6881,Irudhayapuram,Tamil Nadu,10.7042,79.5208,613001
6882,Raja Serfoji Govt College,Tamil Nadu,10.7042,79.5208,613005
6883,Rajappanagar,Tamil Nadu,10.7042,79.5208,613007
6884,Inayuthukkanpatti,Tamil Nadu,10.7042,79.5208,613054
6885,Nadukaveri,Tamil Nadu,10.7042,79.5208,613101
6886,Gandharvakottai,Tamil Nadu,10.7042,79.5208,613301
6887,M G M Sanatorium,Tamil Nadu,10.7042,79.5208,613401
6888,Salimangalam,Tamil Nadu,10.7042,79.5208,613504
6889,Alakudi (Thanjavur),Tamil Nadu,10.7042,79.5208,613601
6890,Handranadi,Tamil Nadu,10.4167,79.4,614012
6891,Idangankottai Melaiyur,Tamil Nadu,10.4167,79.4,614013
6892,Vadavur,Tamil Nadu,10.4167,79.4,614019
6893,Painganadu,Tamil Nadu,10.4167,79.4,614020
6894,Lakshmangudi,Tamil Nadu,10.4167,79.4,614102
6895,Kabisthalam,Tamil Nadu,10.4167,79.4,614203
6896,Rajaghiri,Tamil Nadu,10.4167,79.4,614207
6897,Umayalpuram,Tamil Nadu,10.4167,79.4,614209
6898,Chakrapalli,Tamil Nadu,10.4167,79.4,614211
6899,Ullikadai,Tamil Nadu,10.4167,79.4,614212
6900,Vadakku Mangudi,Tamil Nadu,10.4167,79.4,614303
6901,Nadimuthunagar,Tamil Nadu,10.4167,79.4,614602
6902,Tamarankottai,Tamil Nadu,10.4167,79.4,614613
6903,Aladikumulai,Tamil Nadu,10.4167,79.4,614615
6904,Orathanad,Tamil Nadu,10.4167,79.4,614625
6905,Uranipuram,Tamil Nadu,10.4167,79.4,614631
6906,Okkanad Kilaiyur,Tamil Nadu,10.4167,79.4,614632
6907,Jagadapattinam,Tamil Nadu,10.4167,79.4,614635
6908,Adirampattinam,Tamil Nadu,10.35,79.4,614701
6909,Idaiyur,Tamil Nadu,10.35,79.4,614702
6910,Udayamarthandapuram,Tamil Nadu,10.35,79.4,614706
6911,Naduvakalappal,Tamil Nadu,10.35,79.4,614710
6912,Talanagar Agraharam,Tamil Nadu,10.35,79.4,614712
6913,Takattur,Tamil Nadu,10.35,79.4,614714
6914,Adichapuram,Tamil Nadu,10.35,79.4,614717
6915,Kadinavayal,Tamil Nadu,10.35,79.4,614725
6916,T Nelakadu,Tamil Nadu,10.35,79.4,614730
6917,Jambavanodai,Tamil Nadu,10.35,79.4,614738
6918,Ottangadu,Tamil Nadu,10.4167,79.4,614803
6919,Chettipulam,Tamil Nadu,10.4167,79.4,614815
6920,Madukkur,Tamil Nadu,10.4833,79.4,614903
6921,Vadasseri,Tamil Nadu,10.4833,79.4,614905
6922,T Kilaiyur,Tamil Nadu,10.4833,79.4,614908
6923,Bheema Nagar,Tamil Nadu,10.8,78.7333,620001
6924,Woriyur Bazar,Tamil Nadu,10.8,78.7333,620003
6925,Golden Rock,Tamil Nadu,10.8,78.7333,620004
6926,Industrial Colony Trichy,Tamil Nadu,10.8,78.7333,620010
6927,Edamalaipattipudur,Tamil Nadu,10.8,78.7333,620012
6928,Bhel,Tamil Nadu,10.8,78.7333,620014
6929,Oradance Estate,Tamil Nadu,10.8,78.7333,620016
6930,Jamal Mohamed College,Tamil Nadu,10.8,78.7333,620020
6931,K K Nagar Metre Factory R,Tamil Nadu,10.8,78.7333,620021
6932,Erakudi,Tamil Nadu,10.4694,78.5056,621001
6933,Uppidamangalam,Tamil Nadu,10.4694,78.5056,621011
6934,Pagalavadi,Tamil Nadu,10.4694,78.5056,621014
6935,Chenguttupatti,Tamil Nadu,10.4694,78.5056,621017
6936,Okkarai,Tamil Nadu,10.4694,78.5056,621022
6937,Chettikulam,Tamil Nadu,8.15,77.6,621104
6938,Irungalur,Tamil Nadu,9.625,78.2167,621105
6939,Labbaikudikadu,Tamil Nadu,9.625,78.2167,621108
6940,Padalur,Tamil Nadu,11.1,78.8333,621109
6941,Samayapuram,Tamil Nadu,10.9333,78.7333,621112
6942,T Kalathur,Tamil Nadu,10.9333,78.7333,621114
6943,V Kalathur,Tamil Nadu,10.9333,78.7333,621117
6944,Nakkalalem,Tamil Nadu,10.9333,78.7333,621118
6945,Ladapuram,Tamil Nadu,11.2333,78.7333,621121
6946,Balasamudram,Tamil Nadu,10.4694,78.5056,621203
6947,Jambunathapuram,Tamil Nadu,10.4694,78.5056,621205
6948,Madanagopalapuram,Tamil Nadu,10.4694,78.5056,621212
6949,Bikshandarkoil,Tamil Nadu,10.4694,78.5056,621216
6950,Valady,Tamil Nadu,10.4694,78.5056,621218
6951,Yesanai,Tamil Nadu,10.4694,78.5056,621219
6952,Urakkarai,Tamil Nadu,10.4694,78.5056,621224
6953,Elangakurichi,Tamil Nadu,10.5333,78.3,621302
6954,Inamkolathur R S,Tamil Nadu,10.5333,78.3,621303
6955,Vaiyampatti,Tamil Nadu,10.5333,78.3,621315
6956,Lalgudi H O,Tamil Nadu,10.4694,78.5056,621601
6957,Rajajinagar Tiruchy,Tamil Nadu,10.8667,78.8333,621713
6958,Lalgudi,Tamil Nadu,10.8667,78.8333,621729
6959,Jayankondacholapuram West,Tamil Nadu,10.4694,78.5056,621802
6960,Ilandaikudam,Tamil Nadu,10.4694,78.5056,621853
6961,Machuvadi,Tamil Nadu,9.7693,78.1427,622001
6962,Rajagopalapuram,Tamil Nadu,9.7693,78.1427,622003
6963,Illupur,Tamil Nadu,9.7693,78.1427,622102
6964,Yembal,Tamil Nadu,9.7693,78.1427,622204
6965,Alangudi (Pdk),Tamil Nadu,9.7693,78.1427,622301
6966,Nachandupatti,Tamil Nadu,9.7693,78.1427,622404
6967,Ulagampatti,Tamil Nadu,9.7693,78.1427,622410
6968,V Pudur,Tamil Nadu,9.7693,78.1427,622416
6969,Lambalakudi,Tamil Nadu,9.7693,78.1427,622421
6970,Cauverynagar,Tamil Nadu,9.7693,78.1427,622501
6971,Ramachandrapuram,Tamil Nadu,9.7693,78.1427,622505
6972,Hiradayapuram,Tamil Nadu,9.7693,78.1427,622514
6973,Alagappapuram H O,Tamil Nadu,9.5958,78.7333,623003
6974,Alagappa Engg College,Tamil Nadu,9.5958,78.7333,623004
6975,Devakottai Road,Tamil Nadu,9.5958,78.7333,623005
6976,Chettinad,Tamil Nadu,9.5958,78.7333,623102
6977,Kadanur,Tamil Nadu,9.5958,78.7333,623104
6978,Nachiapuram,Tamil Nadu,9.5958,78.7333,623207
6979,O Siruvayal,Tamil Nadu,9.5958,78.7333,623208
6980,S M Hospital,Tamil Nadu,9.5958,78.7333,623209
6981,Devakottai West,Tamil Nadu,9.5958,78.7333,623302
6982,Eriyur,Tamil Nadu,9.5958,78.7333,623304
6983,Oriyur,Tamil Nadu,9.5958,78.7333,623309
6984,Sambanur,Tamil Nadu,9.5958,78.7333,623313
6985,Nadambakkam,Tamil Nadu,9.5958,78.7333,623403
6986,Ramanathapuram Bazaar,Tamil Nadu,9.6389,78.8278,623501
6987,Achunthanvayal,Tamil Nadu,9.6389,78.8278,623502
6988,Alangankulam,Tamil Nadu,9.3,79.0333,623512
6989,Irumeni,Tamil Nadu,9.3,79.0333,623516
6990,Rajasingamangalam,Tamil Nadu,9.6667,78.85,623525
6991,Chattirakudi,Tamil Nadu,9.6667,78.85,623527
6992,Uchipulli,Tamil Nadu,9.6389,78.8278,623534
6993,Ramanathapuram Bus Stand,Tamil Nadu,9.6389,78.8278,623535
6994,Madagupattu,Tamil Nadu,9.95,78.6,623553
6995,Okkur,Tamil Nadu,9.95,78.6,623557
6996,Paganeri,Tamil Nadu,9.95,78.6,623558
6997,Jawahar Bazaar,Tamil Nadu,9.6389,78.8278,623560
6998,Tamarakki,Tamil Nadu,9.6389,78.8278,623562
6999,Abiramam,Tamil Nadu,9.4667,78.45,623601
7000,Idaikaatur,Tamil Nadu,9.4667,78.45,623602
7001,Rajagambiram,Tamil Nadu,9.4667,78.45,623609
7002,Emaneswaram,Tamil Nadu,9.5958,78.7333,623701
7003,Kadaladi (Ramnad),Tamil Nadu,9.5958,78.7333,623703
7004,Vadakkur,Tamil Nadu,9.5958,78.7333,623704
7005,Nainarkoil,Tamil Nadu,9.5958,78.7333,623705
7006,Bharathi Nagar,Tamil Nadu,9.5958,78.7333,623707
7007,Salaigramam,Tamil Nadu,9.5958,78.7333,623710
7008,Vadalai,Tamil Nadu,9.5958,78.7333,623804
7009,Dindigul Bazar,Tamil Nadu,10.5333,78.0667,624001
7010,Begampur,Tamil Nadu,10.5333,78.0667,624002
7011,Bharathipuram,Tamil Nadu,10.5333,78.0667,624003
7012,Beschi College,Tamil Nadu,10.5333,78.0667,624004
7013,Balakrishnapurampudur,Tamil Nadu,10.5333,78.0667,624005
7014,N G O Colony Dindigul,Tamil Nadu,10.5333,78.0667,624009
7015,Hanumantharayankottai,Tamil Nadu,10.5333,78.0667,624054
7016,Batlagundu Bazaar,Tamil Nadu,10.5333,78.0667,624202
7017,Ramarajapuram,Tamil Nadu,10.5333,78.0667,624213
7018,Tandigudi,Tamil Nadu,10.5333,78.0667,624216
7019,Tanichiyam,Tamil Nadu,10.5333,78.0667,624221
7020,Gandhi Gram,Tamil Nadu,10.5333,78.0667,624302
7021,Samiyarpatti,Tamil Nadu,10.5333,78.0667,624312
7022,Chettiapatti,Tamil Nadu,10.5333,78.0667,624314
7023,Rajakkapatti,Tamil Nadu,10.5333,78.0667,624316
7024,Chaturvedamangalam,Tamil Nadu,10.5333,78.0667,624501
7025,Palani Devasthanam,Tamil Nadu,10.5333,78.0667,624601
7026,Balasamudram (Ddl),Tamil Nadu,10.5333,78.0667,624610
7027,Chatrapatti Palani,Tamil Nadu,10.5333,78.0667,624614
7028,Kalayamputhur,Tamil Nadu,10.5333,78.0667,624615
7029,Oddanchatram North,Tamil Nadu,10.5333,78.0667,624619
7030,Palayam-Palani,Tamil Nadu,10.5333,78.0667,624620
7031,Palakkanuthu,Tamil Nadu,10.5333,78.0667,624624
7032,K Keeranur,Tamil Nadu,10.5333,78.0667,624625
7033,Ahtoor (Madurai),Tamil Nadu,10.5333,78.0667,624701
7034,Eriyodu,Tamil Nadu,10.5333,78.0667,624702
7035,Idayakottai,Tamil Nadu,10.5333,78.0667,624704
7036,Tadicombu,Tamil Nadu,10.5333,78.0667,624709
7037,Dharmathupatti,Tamil Nadu,10.5333,78.0667,624714
7038,Vadamadurai,Tamil Nadu,10.4667,78.0833,624802
7039,Lakshmipuram,Tamil Nadu,10.025,78.0417,625001
7040,Madurai Corporation Bldgs,Tamil Nadu,10.025,78.0417,625002
7041,Alagappa Nagar,Tamil Nadu,10.025,78.0417,625003
7042,De Nobili Press,Tamil Nadu,10.025,78.0417,625008
7043,Balarangapuram,Tamil Nadu,10.025,78.0417,625009
7044,West Ponnagaram,Tamil Nadu,10.025,78.0417,625010
7045,Jaihindpuram,Tamil Nadu,10.025,78.0417,625011
7046,Madurai Reserve Lines,Tamil Nadu,10.025,78.0417,625014
7047,Gandhi Nagar,Tamil Nadu,13.0064,80.2542,625020
7048,Chatrapatti Mdu,Tamil Nadu,10.025,78.0417,625052
7049,Madurai Agricultural College,Tamil Nadu,10.025,78.0417,625104
7050,Othakadai,Tamil Nadu,10.025,78.0417,625107
7051,Uranganpatti,Tamil Nadu,10.025,78.0417,625119
7052,Taniyamangalam,Tamil Nadu,10.025,78.0417,625121
7053,Kachirayanpatti,Tamil Nadu,10.025,78.0417,625126
7054,Alagarkoil,Tamil Nadu,10.025,78.0417,625301
7055,Samayanallur,Tamil Nadu,9.9833,78.0333,625402
7056,Alanganallur,Tamil Nadu,10.0667,78.05,625501
7057,Palani R S,Tamil Nadu,10.025,78.0417,625602
7058,Palavanatham,Tamil Nadu,9.55,78.0167,626004
7059,Alagianallur,Tamil Nadu,9.55,78.0167,626056
7060,Chatrapatti Virudhunagar,Tamil Nadu,9.5417,77.6083,626102
7061,Erichinatham,Tamil Nadu,9.5417,77.6083,626103
7062,Sahibpuram,Tamil Nadu,9.45,77.5667,626110
7063,Palayampatti,Tamil Nadu,9.45,77.5667,626112
7064,Rajapalayam,Tamil Nadu,9.45,77.5667,626117
7065,Tamilnadu Cements(Algngul,Tamil Nadu,9.5417,77.6083,626127
7066,Watrap,Tamil Nadu,9.6333,77.65,626132
7067,Chettikurichi,Tamil Nadu,9.6333,77.65,626134
7068,Devadanam,Tamil Nadu,9.5417,77.6083,626145
7069,Ilandaikulam,Tamil Nadu,9.5417,77.6083,626146
7070,Nachiarkoil,Tamil Nadu,9.5417,77.6083,626150
7071,Vaithilingapuram,Tamil Nadu,9.5417,77.6083,626154
7072,S Tharaikudi,Tamil Nadu,9.5417,77.6083,626156
7073,Ramasaminagar,Tamil Nadu,9.5417,77.6083,626159
7074,Zamin Kollangondan,Tamil Nadu,9.5417,77.6083,626163
7075,M Pudupatti,Tamil Nadu,9.5417,77.6083,626171
7076,Nallamanaickenpatti,Tamil Nadu,9.5417,77.6083,626175
7077,Eluppaiyur,Tamil Nadu,9.5417,77.6083,626177
7078,Injar,Tamil Nadu,9.5417,77.6083,626180
7079,Vadhuvarpatti,Tamil Nadu,9.5417,77.6083,626183
7080,Idivilagi,Tamil Nadu,9.5417,77.6083,626187
7081,Dalavaipuram,Tamil Nadu,9.5417,77.6083,626188
7082,Elayirampannai,Tamil Nadu,9.2667,77.8333,626201
7083,Ramasamyrajanagar,Tamil Nadu,9.2667,77.8333,626204
7084,Uppathur,Tamil Nadu,9.2667,77.8333,626205
7085,Irukkangudi,Tamil Nadu,9.2667,77.8333,626206
7086,T Sedapatti,Tamil Nadu,9.2667,77.8333,626210
7087,Vadagarai,Tamil Nadu,9.61,77.7433,626501
7088,Jakkampatti,Tamil Nadu,9.61,77.7433,626512
7089,Bodinayakkanur H O,Tamil Nadu,9.61,77.7433,626513
7090,Checkanurani,Tamil Nadu,9.61,77.7433,626514
7091,Gandhi Nagar Cumbum,Tamil Nadu,9.61,77.7433,626516
7092,Gandamanayakanur,Tamil Nadu,9.61,77.7433,626517
7093,Highways,Tamil Nadu,9.61,77.7433,626519
7094,Bangalamedu,Tamil Nadu,9.61,77.7433,626531
7095,Uslampatti Pettai,Tamil Nadu,9.61,77.7433,626532
7096,Uthamapalayam Bazar,Tamil Nadu,9.61,77.7433,626533
7097,Yelumalai,Tamil Nadu,9.61,77.7433,626535
7098,T Subbalapuram,Tamil Nadu,9.61,77.7433,626536
7099,Uthappanayakanur,Tamil Nadu,9.61,77.7433,626537
7100,Odiapatti,Tamil Nadu,9.61,77.7433,626540
7101,U Ammapatti,Tamil Nadu,9.61,77.7433,626541
7102,Palanichettipatti,Tamil Nadu,9.61,77.7433,626553
7103,Tamaraikulam,Tamil Nadu,9.61,77.7433,626562
7104,Chellanpatti,Tamil Nadu,9.61,77.7433,626566
7105,Uppukottai,Tamil Nadu,9.61,77.7433,626571
7106,Devadanapatti,Tamil Nadu,10.15,77.65,626601
7107,T Pudupatti,Tamil Nadu,9.61,77.7433,626704
7108,M Puliyangulam,Tamil Nadu,9.61,77.7433,626716
7109,Kailasapuram Tvl,Tamil Nadu,8.6854,77.6146,627001
7110,Samadanapuram,Tamil Nadu,8.6854,77.6146,627002
7111,Jawahar Nagar,Tamil Nadu,8.6854,77.6146,627007
7112,Gandhi Nagar Tirunelveli,Tamil Nadu,8.6854,77.6146,627008
7113,Industrial Colony Pettai,Tamil Nadu,8.6854,77.6146,627010
7114,Dhalapathisamudram,Tamil Nadu,8.2667,77.7,627101
7115,Idinthakarai,Tamil Nadu,8.2667,77.7,627104
7116,Radhapuram,Tamil Nadu,8.2667,77.7,627111
7117,Vadakkankulam,Tamil Nadu,8.2667,77.7,627116
7118,Palavoor,Tamil Nadu,8.2667,77.7,627121
7119,Rajakkamangalam,Tamil Nadu,8.2667,77.7,627128
7120,Ramakrishnapuram,Tamil Nadu,8.2667,77.7,627129
7121,Ukkiramkottai,Tamil Nadu,8.6854,77.6146,627202
7122,Ellanaickenpatti,Tamil Nadu,8.6854,77.6146,627251
7123,Kaliavoor,Tamil Nadu,8.6854,77.6146,627253
7124,Gangaikondan,Tamil Nadu,8.85,77.7833,627352
7125,Tachanallur,Tamil Nadu,8.85,77.7833,627358
7126,Rajavallipuram,Tamil Nadu,8.85,77.7833,627359
7127,Taruvai,Tamil Nadu,8.3333,77.9333,627360
7128,Cheranmahadevi,Tamil Nadu,8.6833,77.5667,627414
7129,Kadayam,Tamil Nadu,8.8167,77.3833,627415
7130,Aladiyur,Tamil Nadu,8.75,77.475,627434
7131,Goapalasamudram,Tamil Nadu,8.75,77.475,627451
7132,Kalakad,Tamil Nadu,8.5,77.5667,627501
7133,Devanallur,Tamil Nadu,8.5,77.5667,627502
7134,Vadakku Ariyanayagipuramp,Tamil Nadu,8.6854,77.6146,627603
7135,Lakshmipuram Kovilpatti,Tamil Nadu,9.0833,77.35,627702
7136,Eppodumvendran,Tamil Nadu,9.0833,77.35,627712
7137,Ilayasasanendal,Tamil Nadu,9.0833,77.35,627713
7138,Kadambur (Tvl),Tamil Nadu,9.0833,77.35,627714
7139,Nallatinputhur,Tamil Nadu,9.0833,77.35,627716
7140,Ilavengal,Tamil Nadu,9.0833,77.35,627723
7141,Kadalai,Tamil Nadu,9.0833,77.35,627725
7142,East Pandavarmangalam,Tamil Nadu,9.0833,77.35,627727
7143,Kadayanallur,Tamil Nadu,9.0833,77.35,627751
7144,Vadamalaipuram,Tamil Nadu,9.0833,77.35,627762
7145,Achanputhur,Tamil Nadu,8.6854,77.6146,627801
7146,Elathur,Tamil Nadu,8.6854,77.6146,627803
7147,Idaikal (Tenkasi),Tamil Nadu,8.6854,77.6146,627804
7148,Ilanji,Tamil Nadu,8.6854,77.6146,627805
7149,Vadakarai Koilpatti,Tamil Nadu,8.6854,77.6146,627812
7150,Nainaragaram,Tamil Nadu,8.6854,77.6146,627820
7151,Idaikal Ambasamudram,Tamil Nadu,8.6854,77.6146,627821
7152,Rajapandi,Tamil Nadu,8.6854,77.6146,627822
7153,Samburvadakarai,Tamil Nadu,8.6854,77.6146,627856
7154,Uthumalai,Tamil Nadu,8.6854,77.6146,627860
7155,Naduvisipatli,Tamil Nadu,8.95,77.6333,627902
7156,Nagalapuram,Tamil Nadu,8.95,77.6333,627904
7157,Ramachandrapuram,Tamil Nadu,8.95,77.6333,627912
7158,Devarkulam,Tamil Nadu,8.95,77.6333,627951
7159,Gibbsonpuram,Tamil Nadu,8.6333,78.0167,628002
7160,Central Govt Servants Cly,Tamil Nadu,8.6333,78.0167,628003
7161,Heavy Water Project Colony,Tamil Nadu,8.6333,78.0167,628007
7162,Taruvaikulam,Tamil Nadu,8.6333,78.0167,628105
7163,Devasthanam,Tamil Nadu,8.6333,78.0167,628215
7164,Adaikalapuram,Tamil Nadu,8.6333,78.0167,628217
7165,Ottanatham,Tamil Nadu,8.6333,78.0167,628302
7166,Tattaparai,Tamil Nadu,8.6333,78.0167,628304
7167,Akkanaickenpatti,Tamil Nadu,8.6333,78.0167,628309
7168,Ottapidaram,Tamil Nadu,8.6333,78.0167,628401
7169,Campellabad,Tamil Nadu,8.6333,78.0167,628614
7170,Padmanabhamangalam,Tamil Nadu,8.6333,78.0167,628619
7171,Kachanvilai,Tamil Nadu,8.6333,78.0167,628626
7172,Cherakulam,Tamil Nadu,8.6333,78.0167,628627
7173,Idaiyankudi (Tvl),Tamil Nadu,8.6333,78.0167,628651
7174,Ittamozhi,Tamil Nadu,8.6333,78.0167,628652
7175,Uvari,Tamil Nadu,8.6333,78.0167,628658
7176,Padukapattu,Tamil Nadu,8.6333,78.0167,628703
7177,Eral,Tamil Nadu,8.6333,78.0167,628801
7178,Vadaserry,Tamil Nadu,10.9667,78.5167,629001
7179,Irulappapuram,Tamil Nadu,10.9667,78.5167,629002
7180,Nagercoil Ind Estate,Tamil Nadu,10.9667,78.5167,629004
7181,Edalakudi,Tamil Nadu,10.9667,78.5167,629051
7182,Alancholai,Tamil Nadu,10.1167,77.9944,629103
7183,Idaikode,Tamil Nadu,10.1167,77.9944,629152
7184,Kaliakkavilai,Tamil Nadu,10.1167,77.9944,629153
7185,Palapallam,Tamil Nadu,10.1167,77.9944,629159
7186,Nallur,Tamil Nadu,11.2833,77.95,629165
7187,Alagimandapuram,Tamil Nadu,11.2833,77.95,629167
7188,Gnanamvilai,Tamil Nadu,11.2833,77.95,629168
7189,S T Mangad,Tamil Nadu,9.5333,78.0167,629172
7190,Fort,Tamil Nadu,10.8333,78.7,629175
7191,Udayamarthandam,Tamil Nadu,9.5333,78.0167,629178
7192,Unnamalaikada,Tamil Nadu,9.5333,78.0167,629179
7193,Painkulam,Tamil Nadu,10.1167,77.9944,629188
7194,Irenipuram,Tamil Nadu,10.1167,77.9944,629197
7195,Friday Market,Tamil Nadu,10.9667,78.5167,629203
7196,Kadiyapattinam,Tamil Nadu,10.9667,78.5167,629253
7197,Ramapuram,Tamil Nadu,13.5167,80.0833,629303
7198,Chenbagaramanpudur,Tamil Nadu,13.5167,80.0833,629304
7199,Eathamozhi,Tamil Nadu,10.9667,78.5167,629501
7200,James Town,Tamil Nadu,10.9667,78.5167,629504
7201,Idaivchivalai,Tamil Nadu,10.9667,78.5167,629664
7202,Agasteeswaram,Tamil Nadu,10.9667,78.5167,629701
7203,Valakkamparai,Tamil Nadu,10.9667,78.5167,629704
7204,Bhoothapandy,Tamil Nadu,10.9667,78.5167,629852
7205,Kadukkarai,Tamil Nadu,10.9667,78.5167,629855
7206,Erachakulam,Tamil Nadu,10.9667,78.5167,629902
7207,Rajijinagar,Tamil Nadu,12.8917,79.7583,631001
7208,Jothinagar (Ark),Tamil Nadu,12.8917,79.7583,631003
7209,Ekhunagar,Tamil Nadu,12.8917,79.7583,631004
7210,Valaikulam,Tamil Nadu,12.8917,79.7583,631057
7211,Ichiputhur,Tamil Nadu,12.8917,79.7583,631060
7212,Jambukulam,Tamil Nadu,13.0167,79.7333,631104
7213,Takkolam,Tamil Nadu,13.0167,79.7333,631151
7214,Kadambathur,Tamil Nadu,12.8917,79.7583,631203
7215,K G Kandigai,Tamil Nadu,12.8917,79.7583,631205
7216,Madduru,Tamil Nadu,12.8917,79.7583,631206
7217,Ramakrishnarajupeta,Tamil Nadu,12.8917,79.7583,631303
7218,Ulandai,Tamil Nadu,12.8917,79.7583,631404
7219,Big Kanchipuram,Tamil Nadu,12.8917,79.7583,631502
7220,Little Kanchipuram,Tamil Nadu,12.8917,79.7583,631503
